ACC X (G)_mean,ACC X (G)_std,ACC X (G)_max,ACC X (G)_min,ACC Y (G)_mean,ACC Y (G)_std,ACC Y (G)_max,ACC Y (G)_min,ACC Z (G)_mean,ACC Z (G)_std,ACC Z (G)_max,ACC Z (G)_min,GYRO X (deg/s)_mean,GYRO X (deg/s)_std,GYRO X (deg/s)_max,GYRO X (deg/s)_min,GYRO Y (deg/s)_mean,GYRO Y (deg/s)_std,GYRO Y (deg/s)_max,GYRO Y (deg/s)_min,GYRO Z (deg/s)_mean,GYRO Z (deg/s)_std,GYRO Z (deg/s)_max,GYRO Z (deg/s)_min,Movement,Condition
1.1541346665020746,0.18860343428500978,-1.0182109229821448,-0.0731904074749708,0.4354545860509163,-0.16363157765698347,0.24530630629152364,0.12158746630709126,0.1930489302524464,0.2408854988751653,0.5116282148420161,0.1368379209857017,1.6252851496104601,0.4199003710609141,-0.5465592309588343,0.45664783801870085,1.3410489471185163,0.15777401358857943,0.7367632037623715,-0.05794589043765252,-1.3554367076557854,-0.54865454156879,-0.7322645900997311,-0.38494546472789987,Pegs diagonally placed,Exo
1.4570894481574135,0.24350749756740722,-0.9325860990298459,-0.1307559358799457,0.681542246001353,-0.2283575474319557,0.26440376073945837,0.10162475755310005,0.21979743859323814,0.1591884983184522,0.42072725638326663,0.1512778153444233,1.9578313500647664,0.4199003710609141,-0.5465592309588343,0.24122589346054057,1.3800280781208814,0.15777401358857943,0.9082325378993432,0.045828820189811735,-1.6861383630720606,-0.5027776419399916,-0.5299448174963528,-0.4983827426933353,Pegs diagonally placed,Exo
1.6338065741671226,0.11086898409027814,-1.1525471644427931,0.4886818790559671,0.4503965485219328,-0.42636118217882957,0.136007176425977,0.23493493673516022,0.38536641677303457,0.6230492969378862,0.6121899224881812,0.15691229851882765,1.9578313500647664,0.3788730794221595,-0.5622006522446282,1.4818967063726973,1.452417694104808,-0.14250110542842007,1.3862674350154478,-0.44649769096108466,-1.8224406735283254,-0.3013182280691084,-1.0960689360942508,-0.6540809368820301,Pegs diagonally placed,Exo
1.3378404398005725,-0.2940694798937745,-0.8435648672058312,0.6953872096097071,-0.5647104028612047,-0.683040798907298,0.5025538775512756,0.3374178434540954,0.6303350654088518,0.6733323315698566,0.9885488311301001,0.3396093369830609,1.8798910338610086,0.37645962210392464,0.37180727950045156,1.4818967063726973,1.452417694104808,-0.3271146867714476,0.27431594422788197,-0.8519427041980023,-1.8224406735283254,-1.2627383421839526,-2.2338856123136037,-2.0553647976616642,Pegs diagonally placed,Exo
1.1053438657439023,-0.5974535447871478,-0.31062182198359595,-0.8491282720612793,-1.3356043971265095,-1.3133738725417503,0.4224834126284351,0.24483566893221226,0.4840943764577216,1.3241400323854722,0.5416138726366042,0.5995763754280378,1.8798910338610086,-0.033812305769462564,0.6354745991341171,1.1268494353144347,0.08443907147283153,-0.467243095830466,0.27431594422788197,-1.1343063367757353,-0.9599361858243995,-2.653007691631634,-2.2338856123136037,-2.1754748292182033,Pegs diagonally placed,Exo
1.331293451111161,0.040640059945584533,-0.6971848503360902,-1.4570170776396887,-0.4060285940782657,-1.3944703965438683,0.2568893132028413,0.7737066601666283,0.6364428060109224,0.6668151360471304,1.1213257277674704,0.4869656386790093,1.921458776843876,1.2814715184464431,0.6354745991341171,-0.5107562243617059,1.5415126667324084,-0.4961584647458664,0.7497532564629976,-1.1343063367757353,-1.5878216423369753,-2.653007691631634,-2.1058116274026473,-2.1754748292182033,Pegs diagonally placed,Exo
1.4212368228925971,0.7235981211522374,-1.0644644224721178,-0.8583236034971311,0.41874928042597526,-0.7471217328925822,0.31602963443954896,0.339196606275748,0.3192032730028097,0.28258144032913884,0.7968408853778056,0.35610703908375846,1.921458776843876,1.2814715184464431,-0.3834431861895254,-0.35716837044554856,1.8923240238528618,-0.19143483360736716,0.5523038169247735,-0.014505141480663111,-1.5878216423369753,-1.6357375627180073,-1.016254691113809,-1.5170939226613476,Pegs diagonally placed,Exo
1.412221686944892,0.6252535016731117,-1.102718533936483,-0.40723404632359644,0.19734834816326172,-0.3031594141972879,0.3289665499276349,0.22755894432313167,0.42339781117174785,0.5443576099720902,0.8751149067207739,0.3151478860608494,1.859106630295654,1.1173628461485041,-0.2516095263726926,0.785764668773673,1.8923240238528618,0.4713946945045839,0.5523038169247735,0.2582046618241306,-2.0950457520599683,-1.33055644978718,-1.2965325369891338,-0.9743743567979921,Pegs diagonally placed,Exo
1.4429821998454366,0.5531904389328338,-1.0594592271511478,-0.14076906790863974,0.14094011126454684,0.036818743754182884,0.324939807260967,0.22554047774928787,0.44218073828392146,0.3838199050248117,0.7719227512364718,0.23698273494108774,1.955233233109857,1.0232414705369,-0.2516095263726926,0.785764668773673,1.5118142633772023,0.6004017977253473,0.7341650868074621,0.2582046618241306,-2.0950457520599683,-0.704237059082097,-1.2965325369891338,-0.4205336273600554,Pegs diagonally placed,Exo
1.4089741790904744,0.5780481003370607,-0.9654104453124889,-0.0334969194946382,0.1778217002925101,0.3039746255702287,0.3289763952556576,0.22713351382919156,0.2537117214367483,0.44849631255526134,0.8768639361687334,0.23537314720970492,1.955233233109857,1.0232414705369,-0.5063390871083816,1.1926728204385169,2.161464924711375,0.8806585392398675,0.7341650868074621,-0.22446802005382646,-1.5744147751804538,-0.704237059082097,-1.3355116071099558,-0.10024016367065526,Pegs diagonally placed,Exo
